GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,PLACEA,PLACECC,PLACEDC,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,AIANHHCC,AITSCE,TRBL_SUBA,ANRCA,MSA_CMSAA,CMSA,MACCI,PMSAA,NECMAA,NECMACCI,URB_AREAA,UATYPE,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,AREALAND,AREAWATR,NAME,FUNCSTAT,INTPTLAT,INTPLON,LSADC,MACC,UACP,GMH001,GMH002,GMH003,GMH004,GMH005,GMH006,GMH007,GMH008,GMH009,GMH010,GMH011,GMH012,GMH013,GMH014,GMH015,GMH016,GMH017,GMH018,GMH019,GMH020,GMH021,GMH022,GMH023,GMH024,GMH025,GMH026
"G3500410","2000","US","4","8","New Mexico","35","Roosevelt","041",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"6341572862","16510637","Roosevelt County","A","+34122576","-103370714","06",,,747,390,294,130,479,301,123,181,110,736,174,164,200,95,24,72,14,471,57,140,170,136,1527,274,171,270
"G3500430","2000","US","4","8","New Mexico","35","Sandoval","043",,,,,"0",,,,,,,,,,,,,"0200","99","N","9999","9999","9",,,,,,,,,"9607140524","12910224","Sandoval County","A","+35549275","-106820120","06",,,264,2738,3553,760,2302,1421,597,776,2391,1702,1572,951,1573,59,445,1554,389,2489,420,675,1490,1641,5053,1917,838,1300
"G3500450","2000","US","4","8","New Mexico","35","San Juan","045",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"14281238377","63053856","San Juan County","A","+36577598","-108304060","06",,,4192,3505,1253,1203,2931,2904,395,626,1114,2287,1599,1275,1256,640,429,513,418,2929,778,237,1413,1226,6912,2420,970,1116
"G3500470","2000","US","4","8","New Mexico","35","San Miguel","047",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"12217077804","48148642","San Miguel County","A","+35501494","-105077987","06",,,253,922,183,140,749,283,69,141,382,1312,469,276,715,70,74,58,45,741,96,75,317,308,2459,529,246,460
"G3500490","2000","US","4","8","New Mexico","35","Santa Fe","049",,,,,"0",,,,,,,,,,,,,"7490","99","N","9999","9999","9",,,,,,,,,"4944779399","4137562","Santa Fe County","A","+35588826","-106007134","06",,,407,5088,1743,755,3646,1062,1072,1755,4291,3516,4407,1738,4522,198,606,713,440,4071,407,764,2217,3441,8564,3823,1807,3877
"G3500510","2000","US","4","8","New Mexico","35","Sierra","051",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"10826751302","145222307","Sierra County","A","+33095349","-107291198","06",,,286,514,75,62,198,135,34,64,121,212,327,156,129,86,20,31,34,302,43,28,133,95,737,331,132,185
"G3500530","2000","US","4","8","New Mexico","35","Socorro","053",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"17214096966","5990376","Socorro County","A","+34174316","-107015631","06",,,381,540,306,51,386,214,55,75,396,898,219,169,365,69,35,86,9,279,67,46,117,266,1304,416,129,249
"G3500550","2000","US","4","8","New Mexico","35","Taos","055",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"5706182287","3760596","Taos County","A","+36527237","-105648564","06",,,472,1265,291,138,829,280,97,277,501,716,1144,396,413,121,102,144,84,903,133,101,452,432,2037,1451,306,471
"G3500570","2000","US","4","8","New Mexico","35","Torrance","057",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"8663019678","2577817","Torrance County","A","+34764079","-106003634","06",,,300,733,294,148,540,413,71,110,259,316,194,162,266,91,50,131,43,405,125,70,123,293,908,292,181,268
"G3500590","2000","US","4","8","New Mexico","35","Union","059",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"9919664950","2039238","Union County","A","+36492607","-103417893","06",,,410,120,33,21,89,117,8,4,9,80,67,33,79,76,6,10,15,142,30,27,30,26,298,96,32,36
"G3500610","2000","US","4","8","New Mexico","35","Valencia","061",,,,,"0",,,,,,,,,,,,,"0200","99","N","9999","9999","9",,,,,,,,,"2765141765","1503770","Valencia County","A","+34745326","-106765563","06",,,293,2588,1747,722,1856,1529,198,371,1258,1249,828,884,1221,36,210,559,198,1596,568,143,947,1080,4327,1191,631,833
"G3600010","2000","US","1","2","New York","36","Albany","001",,,,,"0",,,,,,,,,,,,,"0160","99","N","9999","9999","9",,,,,,,,,"1355717543","25287562","Albany County","A","+42662095","-073849077","06",,,290,5579,6327,2824,8312,4848,2383,5100,7051,10751,5394,3508,11567,125,834,1902,895,6757,1404,1973,6465,5757,25212,4936,3711,10575
"G3600030","2000","US","1","2","New York","36","Allegany","003",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2668256500","10879826","Allegany County","A","+42232936","-078026092","06",,,709,1259,2690,385,1081,693,240,182,461,2138,711,544,427,104,97,898,125,1095,173,221,323,349,4833,886,520,350
"G3600050","2000","US","1","2","New York","36","Bronx","005",,,,,"0",,,,,,,,,,,,,"5602","70","N","5600","9999","9",,,,,,,,,"108849557","39881826","Bronx County","G","+40846761","-073873207","06",,,315,17475,16130,8483,24308,23030,8046,20102,19394,32703,18665,13308,11073,142,1627,10620,3846,18340,6040,7304,17110,17405,96806,12469,12825,11088
"G3600070","2000","US","1","2","New York","36","Broome","007",,,,,"0",,,,,,,,,,,,,"0960","99","N","9999","9999","9",,,,,,,,,"1830662628","22382347","Broome County","A","+42136984","-075888310","06",,,433,4208,10936,2773,5391,3248,1165,1597,3677,6504,3310,1969,2115,102,458,4888,921,5266,1115,1284,3041,2864,17031,3304,1960,1780
"G3600090","2000","US","1","2","New York","36","Cattaraugus","009",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"3392501766","32111026","Cattaraugus County","A","+42230316","-078638208","06",,,907,1962,5062,895,2124,1423,302,410,862,2211,1582,941,969,198,201,2166,252,2535,407,314,786,785,6990,1938,782,826
"G3600110","2000","US","1","2","New York","36","Cayuga","011",,,,,"0",,,,,,,,,,,,,"8160","99","N","9999","9999","9",,,,,,,,,"1795340503","441482145","Cayuga County","A","+42933530","-076564638","06",,,1190,2149,4349,882,2329,1404,336,418,1039,2032,965,871,1824,287,143,2635,344,2184,511,218,856,919,6528,1260,983,896
"G3600130","2000","US","1","2","New York","36","Chautauqua","013",,,,,"0",,,,,,,,,,,,,"3610","99","N","9999","9999","9",,,,,,,,,"2750690434","1134334835","Chautauqua County","A","+42240700","-079345719","06",,,1353,2916,9745,1364,3414,2443,685,794,1445,3791,2239,1519,1375,365,424,3656,476,3887,576,632,1200,1346,11538,3163,1720,963
"G3600150","2000","US","1","2","New York","36","Chemung","015",,,,,"0",,,,,,,,,,,,,"2335","99","N","9999","9999","9",,,,,,,,,"1057155027","6777388","Chemung County","A","+42129017","-076790266","06",,,171,1763,5412,965,2299,1224,434,562,1178,2407,1068,754,1866,81,163,2078,310,2562,430,412,964,808,7844,1651,1067,747
"G3600170","2000","US","1","2","New York","36","Chenango","017",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2316375292","11249944","Chenango County","A","+42483042","-075606772","06",,,724,1283,3208,443,1194,808,445,425,547,1229,596,511,602,159,70,1730,137,1224,153,258,841,576,4121,599,427,404
"G3600190","2000","US","1","2","New York","36","Clinton","019",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2690866698","203741880","Clinton County","A","+44732874","-073589895","06",,,709,1363,3276,658,1983,1514,376,518,711,2145,1111,781,3019,152,175,1988,258,2289,560,334,665,811,6452,1497,740,1077
"G3600210","2000","US","1","2","New York","36","Columbia","021",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1646543485","32474484","Columbia County","A","+42265195","-073656200","06",,,668,2386,2065,607,1635,1032,498,606,1315,1952,930,673,1361,255,202,1018,195,1538,320,385,871,1055,5302,1027,746,945
"G3600230","2000","US","1","2","New York","36","Cortland","023",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1294091473","4844407","Cortland County","A","+42589160","-076099870","06",,,615,1317,2542,481,1247,513,205,303,628,1808,684,623,464,171,130,1206,129,1215,134,182,480,594,4805,1148,503,537
"G3600250","2000","US","1","2","New York","36","Delaware","025",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"3746087750","56124260","Delaware County","A","+42217290","-075004281","06",,,1031,1512,2060,374,1140,636,266,258,537,1352,724,589,714,253,99,958,127,998,128,277,497,501,4068,736,480,525
"G3600270","2000","US","1","2","New York","36","Dutchess","027",,,,,"0",,,,,,,,,,,,,"5602","70","N","2281","9999","9",,,,,,,,,"2076120617","61593139","Dutchess County","A","+41717586","-073806994","06",,,954,8182,11485,2432,7866,4964,2554,3409,6383,10065,4201,3225,4282,387,722,4599,887,7028,1446,1704,4281,5459,24477,4070,2848,2883
"G3600290","2000","US","1","2","New York","36","Erie","029",,,,,"0",,,,,,,,,,,,,"1280","99","N","9999","9999","9",,,,,,,,,"2704492010","473144792","Erie County","A","+42859908","-078796303","06",,,1090,17048,46035,12739,24303,16516,5449,11236,18037,29124,15438,9647,12790,409,2130,16218,5938,26629,5695,4785,17451,16619,81191,16905,9900,7852
"G3600310","2000","US","1","2","New York","36","Essex","031",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"4653693874","310021093","Essex County","A","+44162194","-073737594","06",,,355,1394,1210,214,886,417,137,128,362,1114,1132,471,955,44,105,517,78,914,98,151,381,342,3019,1056,503,556
"G3600330","2000","US","1","2","New York","36","Franklin","033",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"4225532125","170814000","Franklin County","A","+44600374","-074308735","06",,,742,1275,1292,299,1114,574,233,229,498,1639,546,517,1719,137,122,555,79,1140,156,71,330,357,4161,865,666,788
"G3600350","2000","US","1","2","New York","36","Fulton","035",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1285064700","95136086","Fulton County","A","+43078933","-074364606","06",,,330,1521,3298,680,1405,682,374,278,673,1369,760,691,685,47,83,1817,179,1312,340,468,538,392,4303,828,707,501
"G3600370","2000","US","1","2","New York","36","Genesee","037",,,,,"0",,,,,,,,,,,,,"6840","99","N","9999","9999","9",,,,,,,,,"1279736563","3171483","Genesee County","A","+42996299","-078169669","06",,,912,1677,4391,818,1644,1038,327,364,817,1417,845,712,942,168,125,1632,414,1648,291,243,586,688,5370,1298,730,593
"G3600390","2000","US","1","2","New York","36","Greene","039",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1677654401","26894458","Greene County","A","+42299757","-074016042","06",,,376,1634,1182,367,1000,1017,321,400,628,979,943,591,1126,132,90,584,144,1199,360,243,706,669,3159,977,507,1021
"G3600410","2000","US","1","2","New York","36","Hamilton","041",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"4455798107","226402461","Hamilton County","A","+43609960","-074505974","06",,,46,296,100,24,120,63,6,31,35,142,142,63,163,9,20,47,7,97,31,32,50,24,386,166,45,179
"G3600430","2000","US","1","2","New York","36","Herkimer","043",,,,,"0",,,,,,,,,,,,,"8680","99","N","9999","9999","9",,,,,,,,,"3655120284","121994888","Herkimer County","A","+43180942","-074969957","06",,,716,1503,3555,516,1885,850,269,603,735,1703,945,864,997,138,109,1334,222,1681,170,294,1578,609,5685,1055,657,550
"G3600450","2000","US","1","2","New York","36","Jefferson","045",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"3294987287","1514822790","Jefferson County","A","+44038673","-075944575","06",,,1073,2171,2632,835,2536,1448,630,574,901,2325,1500,1095,2616,296,192,1258,248,3228,390,448,807,957,7561,2198,975,1588
"G3600470","2000","US","1","2","New York","36","Kings","047",,,,,"0",,,,,,,,,,,,,"5602","70","N","5600","9999","9",,,,,,,,,"182868822","68098529","Kings County","G","+40649812","-073952247","06",,,475,41056,38582,19751,48833,52073,22376,48611,51480,63117,40607,23889,21337,96,3640,29846,9272,35093,14380,19263,46214,45349,176350,24200,29034,22106
"G3600490","2000","US","1","2","New York","36","Lewis","049",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"3303331225","37470642","Lewis County","A","+43766211","-075450668","06",,,964,756,1661,191,595,363,72,82,219,515,247,213,448,242,83,508,52,613,112,68,202,203,2166,493,267,398
"G3600510","2000","US","1","2","New York","36","Livingston","051",,,,,"0",,,,,,,,,,,,,"6840","99","N","9999","9999","9",,,,,,,,,"1637203909","21537546","Livingston County","A","+42727484","-077770090","06",,,839,1972,3480,622,1741,1027,407,304,926,1978,782,673,650,106,236,1525,346,1947,366,339,592,908,6048,1437,710,589
"G3600530","2000","US","1","2","New York","36","Madison","053",,,,,"0",,,,,,,,,,,,,"8160","99","N","9999","9999","9",,,,,,,,,"1698658960","14727544","Madison County","A","+42940200","-075685925","06",,,986,2043,3425,832,1759,922,332,554,1196,2288,1161,752,822,213,184,1785,185,1816,345,387,1235,936,6045,1288,637,535
"G3600550","2000","US","1","2","New York","36","Monroe","055",,,,,"0",,,,,,,,,,,,,"6840","99","N","9999","9999","9",,,,,,,,,"1707563493","1829338448","Monroe County","A","+43159963","-077630324","06",,,703,11349,51455,7716,19753,8237,5758,7303,18960,23241,12368,7089,5559,253,1815,22983,3607,19665,3235,5280,9996,15970,65579,11475,7947,4309
"G3600570","2000","US","1","2","New York","36","Montgomery","057",,,,,"0",,,,,,,,,,,,,"0160","99","N","9999","9999","9",,,,,,,,,"1048466937","14268015","Montgomery County","A","+42917805","-074394503","06",,,696,1316,2603,522,1130,759,224,421,577,1264,487,550,653,72,108,1321,139,1405,218,264,684,471,3918,632,593,697
"G3600590","2000","US","1","2","New York","36","Nassau","059",,,,,"0",,,,,,,,,,,,,"5602","70","N","5380","9999","9",,,,,,,,,"742529382","430951276","Nassau County","A","+40715949","-073602538","06",,,416,29745,27257,18371,36899,28660,14775,39145,43698,42016,21395,14166,22752,219,2721,13538,8294,31239,9439,11050,33797,31236,111370,14085,14886,10019
"G3600610","2000","US","1","2","New York","36","New York","061",,,,,"0",,,,,,,,,,,,,"5602","70","N","5600","9999","9",,,,,,,,,"59475834","27988473","New York County","G","+40769656","-073973533","06",,,245,11259,19319,12067,28114,15831,34663,72130,74394,51758,48695,14935,11754,200,1838,20899,8736,26130,5308,37062,42827,65760,100245,32633,20813,12668
"G3600630","2000","US","1","2","New York","36","Niagara","063",,,,,"0",,,,,,,,,,,,,"1280","99","N","9999","9999","9",,,,,,,,,"1354428146","1597726259","Niagara County","A","+43146089","-078848097","06",,,707,4604,15703,2368,5750,3768,1029,1510,3720,4533,3552,2409,2213,212,454,5340,1093,7142,1636,1256,3088,3093,17059,4543,2404,1624
"G3600650","2000","US","1","2","New York","36","Oneida","065",,,,,"0",,,,,,,,,,,,,"8680","99","N","9999","9999","9",,,,,,,,,"3140885727","115024072","Oneida County","A","+43188633","-075391295","06",,,1137,4044,10383,2331,6684,2940,1337,2947,3467,7003,3750,2478,4507,260,326,3829,753,5841,1038,1097,5694,2630,19465,3736,2558,2505
"G3600670","2000","US","1","2","New York","36","Onondaga","067",,,,,"0",,,,,,,,,,,,,"8160","99","N","9999","9999","9",,,,,,,,,"2020950659","65785744","Onondaga County","A","+43048433","-076179117","06",,,947,8057,19158,6576,13215,8441,3551,6349,9761,16438,7596,5374,4817,277,1280,8635,2429,12416,2966,3553,8965,7893,40133,7928,5562,3397
"G3600690","2000","US","1","2","New York","36","Ontario","069",,,,,"0",,,,,,,,,,,,,"6840","99","N","9999","9999","9",,,,,,,,,"1668941972","46740560","Ontario County","A","+42875038","-077262252","06",,,667,2999,6667,1044,3215,1287,682,804,1864,3362,1752,1194,995,285,328,2890,396,3163,398,461,1291,1621,9529,2137,1054,737
"G3600710","2000","US","1","2","New York","36","Orange","071",,,,,"0",,,,,,,,,,,,,"5602","70","N","5660","9999","9",,,,,,,,,"2114304694","57518822","Orange County","A","+41406117","-074279480","06",,,1149,9460,9992,4435,10539,7047,3211,4138,6474,9613,4211,3259,7749,397,837,5412,1711,9860,2034,2044,5564,5105,26554,4168,3073,3708
"G3600730","2000","US","1","2","New York","36","Orleans","073",,,,,"0",,,,,,,,,,,,,"6840","99","N","9999","9999","9",,,,,,,,,"1013709684","1103526251","Orleans County","A","+43257496","-078238574","06",,,460,998,3009,373,1140,690,121,198,539,952,377,471,619,129,91,1228,125,1074,247,100,610,317,3248,637,360,605
"G3600750","2000","US","1","2","New York","36","Oswego","075",,,,,"0",,,,,,,,,,,,,"8160","99","N","9999","9999","9",,,,,,,,,"2469040630","929487493","Oswego County","A","+43415555","-076246970","06",,,545,3597,6922,1196,3534,3602,508,680,1455,2732,1669,1297,1073,136,271,2270,573,3446,1174,473,1542,1391,9300,2560,1232,961
"G3600770","2000","US","1","2","New York","36","Otsego","077",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2597227248","31876654","Otsego County","A","+42617473","-075037498","06",,,961,1711,1968,380,1698,691,334,477,700,2705,1338,574,620,245,113,920,154,1576,216,303,994,600,6082,1147,525,569
"G3600790","2000","US","1","2","New York","36","Putnam","079",,,,,"0",,,,,,,,,,,,,"5602","70","N","5600","9999","9",,,,,,,,,"599019960","38768295","Putnam County","A","+41416859","-073731006","06",,,134,4136,2170,944,2966,2004,1361,1758,3173,3221,1261,1070,2248,57,381,1571,485,2633,460,1079,1822,2468,8634,1132,1102,662
"G3600810","2000","US","1","2","New York","36","Queens","081",,,,,"0",,,,,,,,,,,,,"5602","70","N","5600","9999","9",,,,,,,,,"282917871","178822272","Queens County","G","+40714295","-073820376","06",,,388,46826,41537,22242,56705,61518,20871,49416,50495,53562,56104,30361,23337,164,4784,33809,12428,40154,18182,16410,48438,45736,143503,28303,33476,18035
"G3600830","2000","US","1","2","New York","36","Rensselaer","083",,,,,"0",,,,,,,,,,,,,"0160","99","N","9999","9999","9",,,,,,,,,"1693759484","29592349","Rensselaer County","A","+42698952","-073595047","06",,,427,4289,4722,1811,4340,2821,1201,1951,3416,5649,2196,1873,4195,150,530,1521,361,3666,872,1066,2951,2709,13891,2424,1616,4566
"G3600850","2000","US","1","2","New York","36","Richmond","085",,,,,"0",,,,,,,,,,,,,"5602","70","N","5600","9999","9",,,,,,,,,"151459071","114017242","Richmond County","G","+40582197","-074140923","06",,,69,9917,4672,3487,9886,12451,4882,14325,11089,12600,6352,4772,11259,7,963,2188,1500,8240,2693,2717,13636,9854,35261,4182,3922,4150
"G3600870","2000","US","1","2","New York","36","Rockland","087",,,,,"0",,,,,,,,,,,,,"5602","70","N","5600","9999","9",,,,,,,,,"451223919","65067358","Rockland County","A","+41124995","-074014963","06",,,183,6403,7583,3523,7712,4459,3445,6187,8299,11430,4684,3343,4428,123,642,4690,1584,6009,1339,2537,4862,5829,27562,3412,2910,2084
"G3600890","2000","US","1","2","New York","36","St Lawrence","089",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"6955664075","351933679","St. Lawrence County","A","+44591832","-075161786","06",,,1653,2602,4074,587,2421,1438,446,520,913,4343,1511,1175,1937,272,248,1384,206,2921,360,416,890,696,10100,2199,1011,1083
"G3600910","2000","US","1","2","New York","36","Saratoga","091",,,,,"0",,,,,,,,,,,,,"0160","99","N","9999","9999","9",,,,,,,,,"2102666741","82540455","Saratoga County","A","+43038798","-073806821","06",,,567,5456,8695,2771,6521,3333,1413,3205,6000,5951,3564,2153,4545,195,770,2450,889,5857,928,1493,4730,4016,17532,3705,2078,4081
"G3600930","2000","US","1","2","New York","36","Schenectady","093",,,,,"0",,,,,,,,,,,,,"0160","99","N","9999","9999","9",,,,,,,,,"533803732","9115311","Schenectady County","A","+42807926","-073972317","06",,,172,3455,4492,1446,4673,2211,829,1738,3988,4905,2434,1566,3090,58,347,1240,552,3749,523,886,2789,2469,12948,2145,1672,3336
"G3600950","2000","US","1","2","New York","36","Schoharie","095",,,,,"0",,,,,,,,,,,,,"0160","99","N","9999","9999","9",,,,,,,,,"1611029328","11227794","Schoharie County","A","+42613421","-074439124","06",,,448,1066,1002,274,1100,592,123,228,382,915,388,317,595,129,80,423,139,924,201,92,471,324,2443,531,254,601
"G3600970","2000","US","1","2","New York","36","Schuyler","097",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"851348245","34986337","Schuyler County","A","+42382961","-076872155","06",,,346,510,1296,140,492,239,41,69,198,455,235,229,303,117,50,353,54,463,134,49,140,192,1638,374,250,217
"G3600990","2000","US","1","2","New York","36","Seneca","099",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"841520646","169905350","Seneca County","A","+42801104","-076827879","06",,,342,785,2009,390,888,435,90,129,395,986,490,382,382,85,97,761,62,997,126,68,287,325,2814,471,416,485
"G3601010","2000","US","1","2","New York","36","Steuben","101",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"3606927293","29665604","Steuben County","A","+42283617","-077363147","06",,,1294,2382,7342,622,2115,1294,487,523,1205,2500,1145,1029,1207,276,165,3533,188,2259,383,428,1008,1003,8279,1696,1033,745
"G3601030","2000","US","1","2","New York","36","Suffolk","103",,,,,"0",,,,,,,,,,,,,"5602","70","N","5380","9999","9",,,,,,,,,"2362581959","3783634115","Suffolk County","A","+40833314","-073026232","06",,,1766,46563,42582,20005,44411,30395,15484,26411,40875,42078,21004,15275,23736,603,4516,22734,9854,37965,9998,11806,27099,29736,112417,17434,13927,14388
"G3601050","2000","US","1","2","New York","36","Sullivan","105",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2511549213","70292060","Sullivan County","A","+41704829","-074746836","06",,,418,2242,1239,766,1706,1226,422,699,861,2173,1461,922,1666,83,175,526,240,1797,397,307,1143,841,5612,1613,869,840
"G3601070","2000","US","1","2","New York","36","Tioga","107",,,,,"0",,,,,,,,,,,,,"0960","99","N","9999","9999","9",,,,,,,,,"1343406328","10914709","Tioga County","A","+42147003","-076328043","06",,,473,1410,4226,707,1286,689,191,295,890,1335,520,632,477,98,106,1703,203,1327,234,227,621,906,4286,866,556,437
"G3601090","2000","US","1","2","New York","36","Tompkins","109",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1232966623","40336511","Tompkins County","A","+42464150","-076481140","06",,,725,1433,2421,442,1943,835,740,558,2296,9790,2011,740,622,204,112,954,76,2017,334,767,957,1760,12891,1982,940,642
"G3601110","2000","US","1","2","New York","36","Ulster","111",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2917562516","88793051","Ulster County","A","+41856325","-074146620","06",,,756,5256,5798,1915,5346,2853,1436,1673,3903,5948,3635,2217,3181,389,417,2555,469,4995,1259,876,2615,3093,15563,3245,2026,2329
"G3601130","2000","US","1","2","New York","36","Warren","113",,,,,"0",,,,,,,,,,,,,"2975","99","N","9999","9999","9",,,,,,,,,"2251455113","161535879","Warren County","A","+43475480","-073752666","06",,,250,1951,2619,548,2066,904,432,711,1019,1729,1777,655,1098,68,168,949,211,1937,270,445,1112,895,5195,1776,594,692
"G3601150","2000","US","1","2","New York","36","Washington","115",,,,,"0",,,,,,,,,,,,,"2975","99","N","9999","9999","9",,,,,,,,,"2163773821","26940706","Washington County","A","+43274398","-073445447","06",,,1101,1873,3348,595,1703,713,274,275,842,1229,737,551,1303,255,190,1790,180,1915,192,317,656,566,4474,1132,534,612
"G3601170","2000","US","1","2","New York","36","Wayne","117",,,,,"0",,,,,,,,,,,,,"6840","99","N","9999","9999","9",,,,,,,,,"1564905741","2020005023","Wayne County","A","+43146538","-077056462","06",,,1012,2518,7897,1124,2689,1263,399,598,1702,1984,951,976,757,265,284,4114,627,2372,453,375,1210,1491,7830,1181,776,697
"G3601190","2000","US","1","2","New York","36","Westchester","119",,,,,"0",,,,,,,,,,,,,"5602","70","N","5600","9999","9",,,,,,,,,"1121010057","174202122","Westchester County","A","+41057167","-073794013","06",,,498,23558,16612,9656,20774,13778,12633,28122,36166,31288,14504,9689,11223,277,2352,11225,5304,19129,3690,10398,20475,23893,77120,11010,12959,6267
"G3601210","2000","US","1","2","New York","36","Wyoming","121",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1535640563","9131855","Wyoming County","A","+42701123","-078198014","06",,,1365,1381,2092,427,1014,537,152,214,450,664,411,481,1015,270,74,1012,126,1089,268,131,468,540,3010,742,496,526
"G3601230","2000","US","1","2","New York","36","Yates","123",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"876027531","97188355","Yates County","A","+42631984","-077073127","06",,,582,800,1253,242,611,317,96,192,281,681,325,251,256,149,39,460,64,640,121,81,228,231,2415,476,233,167
"G3700010","2000","US","3","5","North Carolina","37","Alamance","001",,,,,"0",,,,,,,,,,,,,"3120","99","N","9999","9999","9",,,,,,,,,"1113666933","12387821","Alamance County","A","+36076036","-079413917","06",,,477,4139,10472,1459,3642,1849,738,1232,2362,2625,1981,1732,940,86,502,7548,841,3415,476,609,1910,1799,9937,2120,1202,802
"G3700030","2000","US","3","5","North Carolina","37","Alexander","003",,,,,"0",,,,,,,,,,,,,"3290","99","N","9999","9999","9",,,,,,,,,"673874959","7644765","Alexander County","A","+35910801","-081183408","06",,,338,1021,4593,362,843,820,74,151,379,361,333,411,239,155,125,3165,121,894,183,29,322,260,2111,540,198,195
"G3700050","2000","US","3","5","North Carolina","37","Alleghany","005",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"607739796","2243327","Alleghany County","A","+36496324","-081137240","06",,,291,551,780,93,265,173,21,61,128,178,143,70,113,28,40,566,25,253,37,33,122,86,744,203,74,67
"G3700070","2000","US","3","5","North Carolina","37","Anson","007",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1376752024","14400637","Anson County","A","+34979317","-080099992","06",,,475,614,1984,216,451,353,25,72,210,259,158,203,272,100,61,1244,120,505,113,63,144,211,1590,302,128,236
"G3700090","2000","US","3","5","North Carolina","37","Ashe","009",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1103670000","1694046","Ashe County","A","+36424166","-081493302","06",,,550,1169,1740,191,634,303,170,100,358,384,241,283,165,42,72,1296,63,537,90,97,310,185,1456,458,214,282
"G3700110","2000","US","3","5","North Carolina","37","Avery","011",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"639738401","527045","Avery County","A","+36094073","-081923373","06",,,348,795,614,123,332,205,52,102,233,253,429,156,225,36,68,498,20,327,36,11,152,198,1249,408,176,150
"G3700130","2000","US","3","5","North Carolina","37","Beaufort","013",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2144423727","338571604","Beaufort County","A","+35491343","-076913826","06",,,992,1549,2259,569,924,612,212,239,449,697,439,662,401,99,95,1259,131,1068,156,107,528,474,3514,695,373,410
"G3700150","2000","US","3","5","North Carolina","37","Bertie","015",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1810902223","108850688","Bertie County","A","+36099641","-076987604","06",,,440,415,1211,156,280,201,26,48,166,254,61,208,201,55,37,934,84,358,46,30,128,122,1472,198,199,209
